VOL_MEAN,PET_MEAN,PET_KLASSE,LEITBAHN,BEWERTUNG,SHAPE.AREA,SHAPE.LEN
1577.65,31.91,geringe Qualität,0,sehr hoch,1443.1338882,158.343993947694
1506.46,33.03,geringe Qualität,1,sehr hoch,8254.49871576,910.729096342776
1558.77,34.54,geringe Qualität,0,sehr hoch,396.4256416,192.41738627023
1377.02,30.55,geringe Qualität,0,sehr hoch,3053.853504,233.291505588501
1468.76,34.06,geringe Qualität,0,sehr hoch,801.71098024,150.122112359226
1271.5,35.4,sehr geringe Qualität,0,sehr hoch,2896.56083826,437.429013250103
1535.83,29.97,geringe Qualität,1,sehr hoch,7048.85999818,424.93492509893
1339.58,31.37,geringe Qualität,1,sehr hoch,18258.49688692,1037.68863240168
1222.33,39.35,sehr geringe Qualität,0,sehr hoch,150.85903436,118.085741158732
854.08,26.76,mässige Qualität,0,sehr hoch,4356.6432008,876.642027304889
1306.44,25.8,mässige Qualität,0,hoch,49.7390066,139.786118537026
1482.93,21.92,hohe Qualität,0,hoch,209.8178912,315.614157771242
1191.06,21.65,hohe Qualität,0,mittel,2318.8271153,380.025967064964
856.29,35.4,sehr geringe Qualität,0,hoch,492.49579402,150.220566761676
1125.84,32.42,geringe Qualität,0,gering,88643.37576132,1573.07231041688
535,36.97,sehr geringe Qualität,0,gering,45.93127864,41.6120225153404
645.57,23.2,mässige Qualität,0,mittel,868.69110822,252.89332485385
338.76,21.47,hohe Qualität,0,mittel,13348.89212768,499.152131565693
1551.75,30.49,geringe Qualität,0,gering,2839.20078574,245.003092911436
1363.96,18.41,hohe Qualität,0,hoch,44261.54916672,1233.82961735338
1087.41,18.72,hohe Qualität,0,mittel,52664.42220722,1132.21577530629
2195.15,26.15,mässige Qualität,0,hoch,51.53608644,126.652856875577
1784.56,28.66,mässige Qualität,0,hoch,219.8489689,136.905678438811
2731.76,27.49,mässige Qualität,0,hoch,585.9156866,100.753137313278
1669.63,18.83,hohe Qualität,0,hoch,2202.18562208,258.989815730337
2675.84,27.39,mässige Qualität,0,hoch,1118.97326212,284.626957373635
2376.43,31.7,geringe Qualität,0,hoch,225.65334844,91.0209210950507
1730.88,20.36,hohe Qualität,0,hoch,5151.00090668,782.891197228382
2160,32.72,geringe Qualität,0,hoch,283.95436718,105.770937055651
1962.91,32.92,geringe Qualität,0,hoch,776.45822874,120.18598668252
2983.8,29.85,geringe Qualität,0,hoch,546.23326412,94.2374443995942
2568.98,26.4,mässige Qualität,0,hoch,6409.77987988,885.458255521169
1782.25,29.86,geringe Qualität,0,hoch,95.945469,150.009760403691
2435.35,28.41,mässige Qualität,0,hoch,6989.04200494,462.740784380167
1522.5,24.66,mässige Qualität,0,hoch,87.90888952,35.4755946829889
1541.24,29.59,geringe Qualität,0,hoch,552.13349432,102.792976523531
1473.94,31.31,geringe Qualität,0,hoch,418.92487378,89.5201483630336
1150.5,31.38,geringe Qualität,0,hoch,55.8130651,40.6783407560004
1335.91,29.48,geringe Qualität,0,hoch,1005.83589776,130.485179716365
1503.06,27.91,mässige Qualität,0,hoch,5464.49490566,312.592132820072
1467.51,28.99,mässige Qualität,0,hoch,1979.6820056,197.997773663449
1691.01,28.81,mässige Qualität,0,sehr hoch,1880.96109178,365.20360429387
2102.75,30.41,geringe Qualität,1,sehr hoch,3371.28452008,322.628838793922
2055.78,31.38,geringe Qualität,1,sehr hoch,1574.42170768,418.984867328346
1105,41.84,sehr geringe Qualität,0,sehr hoch,49.08509506,32.6605448171558
1332.45,36.09,sehr geringe Qualität,0,sehr hoch,510.72689878,338.679258733819
1249.24,30.76,geringe Qualität,1,sehr hoch,8173.41614192,512.015081920188
1232.5,37.63,sehr geringe Qualität,0,sehr hoch,49.13473038,78.7218013847276
880.81,29.44,geringe Qualität,0,sehr hoch,2090.7525813,162.247145933086
1047.07,33.65,geringe Qualität,0,sehr hoch,2709.36234256,271.678244178201
699.02,33.73,geringe Qualität,0,sehr hoch,1980.16898386,157.884692090087
975.05,30.57,geringe Qualität,0,sehr hoch,3890.68412198,293.673736023673
908.2,23.56,mässige Qualität,0,sehr hoch,14153.7200436,779.668597715407
904.46,31.24,geringe Qualität,0,sehr hoch,6590.7740843,349.144926302192
825.72,27.85,mässige Qualität,0,sehr hoch,26594.76099986,3090.22159742895
670.87,31.4,geringe Qualität,0,sehr hoch,2090.51268842,233.937804165419
946.33,32.76,geringe Qualität,0,sehr hoch,334.45503262,125.671344063229
1038.76,34.65,geringe Qualität,0,sehr hoch,1138.82307266,154.760780992691
961.07,34.67,geringe Qualität,0,sehr hoch,325.2207346,222.356269703695
1004.63,38.72,sehr geringe Qualität,0,sehr hoch,1837.4821115,448.16776322684
841.49,35.23,sehr geringe Qualität,0,hoch,2290.20990822,297.236109190217
625.88,22.65,hohe Qualität,0,mittel,4418.31349524,285.118504802297
726.84,29.29,geringe Qualität,0,gering,3444.7211187,523.47972254115
1055.25,34.7,geringe Qualität,0,gering,30.78320154,46.1409294080052
677.08,36.55,sehr geringe Qualität,0,gering,309.80825952,71.4175127457696
517.02,33.75,geringe Qualität,0,gering,20028.33018416,640.072891506094
759.37,34.53,geringe Qualität,0,hoch,12277.0843982,506.780193802765
654.38,33.49,geringe Qualität,0,gering,52.46376268,76.1511486618774
0,33.79,geringe Qualität,0,gering,14.26115174,18.1667847262044
718,27.36,mässige Qualität,0,hoch,82.84282314,152.285336077579
495.74,28.71,mässige Qualität,0,gering,1203.2392286,142.495907192947
414.4,26.1,mässige Qualität,0,gering,15002.74360824,1049.86017318707
0,29.02,geringe Qualität,0,gering,26.12824014,120.524145034709
0,20.96,hohe Qualität,0,gering,86.12480724,132.467118088635
707.33,28.86,mässige Qualität,0,hoch,1324.90906244,225.839916800524
781.26,35.59,sehr geringe Qualität,0,hoch,893.68167628,207.751339451977
346.26,20.79,hohe Qualität,0,mittel,19600.1903441,639.803452853991
300.22,32.59,geringe Qualität,0,gering,437.47897156,105.137791164727
525.64,28.01,mässige Qualität,0,mittel,973.2432791,163.927739170247
264.13,33.53,geringe Qualität,0,gering,124.78540102,93.9975911614344
639.82,19.9,hohe Qualität,0,mittel,458.11378984,102.029967236924
856.17,34.27,geringe Qualität,0,gering,104046.0912039,1916.35753832993
296.25,16.99,hohe Qualität,0,mittel,10095.5218535,942.801334395076
169.47,18.59,hohe Qualität,0,gering,451.60033668,120.718231564059
560.52,15.93,hohe Qualität,0,mittel,307.7894697,87.5965434320017
1295.4,29.51,geringe Qualität,0,gering,16656.0329712,674.537622016282
1449.01,28.1,mässige Qualität,0,hoch,2308.34994702,231.854876837279
1107.68,36.41,sehr geringe Qualität,0,hoch,328.70645646,197.678676965054
1002.89,31.82,geringe Qualität,0,hoch,4979.22688472,320.09638732113
1184.38,37.98,sehr geringe Qualität,0,hoch,373.22837786,148.860200532569
2431.7,30.39,geringe Qualität,0,hoch,1419.76619304,216.255965185316
2220.73,28.96,mässige Qualität,0,hoch,10950.1522644,627.799038065747
1555.56,33.12,geringe Qualität,0,hoch,5673.1927519,415.989583160721
2196.51,30.84,geringe Qualität,0,hoch,5811.25305276,393.878175935751
1340.42,33.53,geringe Qualität,0,hoch,451.31436046,262.167045267736
1624.49,22.23,hohe Qualität,1,sehr hoch,2859.67054686,487.852675179179
1619.66,23.37,mässige Qualität,1,sehr hoch,652.70173218,443.760812906897
1097.68,31.31,geringe Qualität,0,hoch,332.32791952,182.051631238682
1556.13,39.31,sehr geringe Qualität,0,hoch,41.5876642,40.2826055188808
576.52,34.83,geringe Qualität,0,hoch,312.64793782,100.967151981437
1588.13,39.7,sehr geringe Qualität,0,hoch,212.72337404,70.1879617562331
1625.06,35.64,sehr geringe Qualität,0,hoch,207.91017614,72.7958597748877
1463.25,35.91,sehr geringe Qualität,0,hoch,185.03199182,54.6692036172633
1318.34,33.37,geringe Qualität,0,hoch,937.68621534,123.513973950257
1025.5,38.77,sehr geringe Qualität,0,hoch,54.00845286,37.1598607716587
1070,37.81,sehr geringe Qualität,0,gering,26.22250776,20.8832435554091
1059.67,30.2,geringe Qualität,0,hoch,555.67537308,126.563581066593
1196.38,33.98,geringe Qualität,0,hoch,488.57012824,117.922247765432
1101.24,33.91,geringe Qualität,0,hoch,2248.51388282,315.982976578715
0,39.37,sehr geringe Qualität,1,sehr hoch,5.8896552,11.1211087992942
1777,35.52,sehr geringe Qualität,0,sehr hoch,129.92612216,63.8193143178305
1758.75,39.25,sehr geringe Qualität,1,sehr hoch,141.7403633,184.190809089133
1571.01,36.25,sehr geringe Qualität,0,sehr hoch,3373.64287724,429.728136587231
1643.81,38.24,sehr geringe Qualität,0,sehr hoch,701.93159444,163.955822638015
0,31.4,geringe Qualität,0,sehr hoch,14.4439756,15.8914131810867
2033.46,34.05,geringe Qualität,0,sehr hoch,65.9385671,92.2049250449022
2068.83,31.89,geringe Qualität,0,sehr hoch,1328.3408912,170.49628807966
1951.97,35.66,sehr geringe Qualität,0,sehr hoch,189.08437312,119.000611180776
1854.87,35.09,sehr geringe Qualität,0,sehr hoch,922.40685112,137.413510462432
1365.58,37.78,sehr geringe Qualität,0,sehr hoch,71.86123582,55.47378785904
1290.36,36.68,sehr geringe Qualität,1,sehr hoch,594.27780542,141.054080724702
767.75,41.39,sehr geringe Qualität,0,sehr hoch,32.1506357,46.7560682916487
0,32,geringe Qualität,0,sehr hoch,13.42705806,79.7577477434113
633.21,29.11,geringe Qualität,0,sehr hoch,533.71966146,231.251951156132
0,31.52,geringe Qualität,0,sehr hoch,10.523297,46.3865387570911
612.89,32.16,geringe Qualität,0,sehr hoch,1035.73142672,321.266301548785
1130.25,25.07,mässige Qualität,0,sehr hoch,84.1206305,40.0387981640554
1107.12,31.28,geringe Qualität,0,sehr hoch,2105.03719026,187.098829991737
1030.27,31.66,geringe Qualität,1,sehr hoch,3224.65320542,1319.08259284716
818.98,31.94,geringe Qualität,0,sehr hoch,1610.930068,323.176236894804
1165.11,33.87,geringe Qualität,0,sehr hoch,5835.549092,394.562093583212
726.51,30.54,geringe Qualität,0,sehr hoch,910.42594692,259.949261415974
934.04,39.97,sehr geringe Qualität,0,hoch,418.76534306,123.549497695576
645.79,32.92,geringe Qualität,0,sehr hoch,546.42305484,98.3572656668217
600.05,35.6,sehr geringe Qualität,0,hoch,933.26757474,299.690747853472
761.12,34.42,geringe Qualität,0,sehr hoch,579.18630698,250.597686482345
611,31.03,geringe Qualität,0,gering,1515.79875484,177.948301286984
928.5,35.2,sehr geringe Qualität,0,hoch,47.59799386,40.3111620119536
0,34.97,geringe Qualität,0,hoch,34.1034297,34.1195285899678
603.4,29.43,geringe Qualität,0,hoch,9460.14681508,432.140219050015
415.58,32.89,geringe Qualität,0,gering,142.7404595,63.0116851157374
309.6,31.28,geringe Qualität,0,gering,140.89502392,51.5531465439234
502.49,24.81,mässige Qualität,0,gering,582.34167784,100.848188922014
518.1,24.93,mässige Qualität,0,gering,754.5380941,126.490071788012
287.18,30.18,geringe Qualität,0,gering,412.80146562,89.2262013093016
175.55,27.8,mässige Qualität,0,gering,344.76400676,488.811090052012
140.48,20.94,hohe Qualität,0,mittel,357.83928716,99.9666738662114
373.26,31.64,geringe Qualität,0,gering,13454.92417788,496.976865923586
187.02,21.28,hohe Qualität,0,mittel,29637.1166513,699.070114996795
189.17,21.69,hohe Qualität,0,mittel,16471.97245484,592.164350251593
1099.1,34.58,geringe Qualität,0,gering,2140.25433202,307.93272990146
1125.08,30.93,geringe Qualität,0,hoch,18792.48441226,571.487522725159
1186.02,29.67,geringe Qualität,0,hoch,9766.76187666,1127.25694503491
310.64,20.72,hohe Qualität,0,mittel,34774.40910458,1048.9297661863
327.75,20.62,hohe Qualität,0,mittel,37.98097948,26.4755672699901
1218.75,28.38,mässige Qualität,0,hoch,3919.63973056,456.867750578485
678.76,28.79,mässige Qualität,0,gering,447.38151686,90.2310163234912
565.35,22.02,hohe Qualität,0,gering,119.51647962,225.095885160118
1121.9,28.81,mässige Qualität,0,gering,881.36282468,256.344547642502
771.95,33.32,geringe Qualität,0,gering,669.49213666,164.743745867359
741.11,33.48,geringe Qualität,0,gering,970.23406624,136.716750427808
1040.64,34.81,geringe Qualität,0,gering,4074.4460532,373.332003384535
867.01,30.36,geringe Qualität,0,gering,1454.01083158,489.352298438059
1065.6,25.13,mässige Qualität,0,hoch,3663.10059136,460.896166594016
1124.68,28.52,mässige Qualität,0,hoch,175.46166346,143.367742041534
795.12,35.73,sehr geringe Qualität,0,hoch,1410.08015058,222.462539788716
739.71,32.7,geringe Qualität,0,gering,8516.81508428,377.140870277351
734.52,31.19,geringe Qualität,0,gering,5459.086565,279.012539508772
466.75,39.91,sehr geringe Qualität,0,hoch,159.55376484,361.35562933691
826.97,33.06,geringe Qualität,0,gering,3159.89004594,773.795212264979
683.7,33.67,geringe Qualität,0,gering,111.6515022,284.127488544157
527.37,32.68,geringe Qualität,0,gering,15800.59989134,1133.37688825995
643.2,34.27,geringe Qualität,0,gering,93530.91798622,2083.70724565685
446.54,17.88,hohe Qualität,0,gering,41217.71016858,2632.09501302719
1331.25,33.1,geringe Qualität,0,hoch,25.13018694,18.6493849779045
1213,29.51,geringe Qualität,0,hoch,65.45314628,80.8942862667187
1838.56,29.29,geringe Qualität,0,hoch,1756.38540476,187.446164357221
877.25,25.12,mässige Qualität,0,gering,37.09841132,128.060583181991
877.37,21.29,hohe Qualität,0,gering,27.89602958,99.5386560747135
1123.83,29.22,geringe Qualität,0,gering,56.45583654,126.659522103989
1532.5,26.84,mässige Qualität,0,hoch,8.52644118,44.0000930168159
1896.98,31.38,geringe Qualität,0,hoch,841.29344492,232.677545915459
1877.25,27.26,mässige Qualität,0,hoch,337.36008346,171.374543896574
2008.23,28.8,mässige Qualität,0,hoch,1366.2073524,156.381462846712
2150.3,22.58,hohe Qualität,0,hoch,7058.14873616,397.872193347318
383.28,17.73,hohe Qualität,0,mittel,38463.05142568,1061.71848890721
1579.57,23.02,mässige Qualität,0,hoch,296.73779152,224.739623261706
1863.08,27.73,mässige Qualität,0,hoch,8803.49604138,444.838073777035
1566.07,19.14,hohe Qualität,0,hoch,30266.296909,1045.57515836926
1520.04,29.6,geringe Qualität,0,hoch,161.90852678,469.855696388001
1566.57,19.33,hohe Qualität,0,hoch,18964.8820556,723.946442600234
2125.29,25.95,mässige Qualität,0,hoch,1675.1309448,174.95524481195
1819.85,18.18,hohe Qualität,0,hoch,815.00133574,157.051120176691
1984.25,24.58,mässige Qualität,0,hoch,7520.2632139,576.617732369828
1974.83,21.51,hohe Qualität,0,hoch,54.33195158,131.286799761065
1876.89,19.2,hohe Qualität,0,hoch,18178.6874305,1210.04494816159
1994.69,26.89,mässige Qualität,0,hoch,387.85086568,295.638148220888
2233.5,26.69,mässige Qualität,0,hoch,44.488272,29.6438349484101
2105.46,21.71,hohe Qualität,0,hoch,170.1689769,105.356100875658
2249.72,28.17,mässige Qualität,0,hoch,8858.85955926,381.30523155024
2284.27,27.88,mässige Qualität,0,hoch,2439.32949694,220.772297319015
2035.51,31.07,geringe Qualität,0,hoch,2136.13438736,734.42690795681
1905.69,31.75,geringe Qualität,0,hoch,168.0957006,62.0407781908033
1548.43,32.82,geringe Qualität,0,hoch,1571.49495078,176.439244814528
1905.42,32.93,geringe Qualität,0,hoch,128.09319272,51.2827605928163
1848.72,34.47,geringe Qualität,0,hoch,262.1465423,251.155537693847
1489.52,34.02,geringe Qualität,0,sehr hoch,1027.91945394,227.729618157918
1875.64,36.25,sehr geringe Qualität,0,sehr hoch,474.1592912,233.725251777861
1477.38,37.18,sehr geringe Qualität,0,sehr hoch,201.68556892,72.132462909932
1551.65,33.18,geringe Qualität,0,sehr hoch,369.70150388,104.582940782552
1437.2,37.42,sehr geringe Qualität,0,sehr hoch,403.14155988,128.807039762124
1443.13,33.46,geringe Qualität,0,sehr hoch,2934.10021372,343.94131471781
1610.2,24.88,mässige Qualität,0,hoch,589.1900256,95.3998769026746
1582.63,23.22,mässige Qualität,0,hoch,472.88900354,88.0759189912379
1704.5,31.39,geringe Qualität,0,hoch,199.89999384,68.5190101571986
1774.43,27.87,mässige Qualität,0,hoch,1093.8756301,174.48693696204
1689.75,29.93,geringe Qualität,0,hoch,29.23264008,41.5500013386611
1482.39,35.99,sehr geringe Qualität,0,hoch,2173.68137158,398.063183153006
2061,33.84,geringe Qualität,0,hoch,28.21838696,40.3261083310329
1796.03,36.92,sehr geringe Qualität,0,hoch,816.7998869,297.952535743711
1703.5,33.31,geringe Qualität,0,hoch,45.92519698,50.1341655516033
1808.29,33.91,geringe Qualität,0,hoch,353.56615372,124.820766559722
1766.42,37.4,sehr geringe Qualität,0,hoch,139.04551164,69.2671871690156
1817.02,31.89,geringe Qualität,1,sehr hoch,538.71535542,96.3171163109204
1963.48,31.75,geringe Qualität,0,sehr hoch,298.7846781,152.957822295037
1449.75,41.24,sehr geringe Qualität,1,sehr hoch,133.6130797,59.8070969955846
1935.78,30.42,geringe Qualität,1,sehr hoch,393.9049569,83.4553173196368
1531.58,36.99,sehr geringe Qualität,1,sehr hoch,95.63957382,104.224216172203
1655.87,39.63,sehr geringe Qualität,0,sehr hoch,140.13316698,82.9173946011406
1658.6,24.5,mässige Qualität,0,sehr hoch,14055.29647134,924.026961333915
898.5,37.62,sehr geringe Qualität,0,hoch,32.5113129,32.7286101863247
923.62,40.02,sehr geringe Qualität,0,hoch,154.3425657,63.2316641106775
1367.11,35.28,sehr geringe Qualität,0,hoch,281.07246474,178.280327596902
1498.41,33.77,geringe Qualität,0,hoch,3725.31820226,299.51568665724
1603.46,31.74,geringe Qualität,0,hoch,4855.23577362,297.641063032135
1539.14,39.82,sehr geringe Qualität,0,hoch,223.6877629,128.403737208684
1753.75,32.24,geringe Qualität,0,hoch,164.3434088,53.3847936821504
1717.75,35.44,sehr geringe Qualität,0,hoch,17.06567596,23.2007409787709
1481.68,28.85,mässige Qualität,0,hoch,1006.50703664,165.368654613624
1688.5,35.93,sehr geringe Qualität,0,hoch,37.96156944,51.8673336058077
1734.1,31.29,geringe Qualität,0,hoch,1013.58983746,159.608319882443
1697.54,27.57,mässige Qualität,0,hoch,5479.34279282,408.935218912646
1570.9,27.23,mässige Qualität,0,hoch,2193.68571236,190.846129032796
1393.8,37.28,sehr geringe Qualität,0,hoch,1156.2062634,307.138963853061
1556.41,29.27,geringe Qualität,0,hoch,820.88841226,115.239075360364
1705.14,28.93,mässige Qualität,0,hoch,671.53649072,118.399074787856
2016.72,28.24,mässige Qualität,0,sehr hoch,1439.67084456,160.492464909015
1749.25,27.96,mässige Qualität,0,sehr hoch,7594.59118168,989.359255462563
1433.63,39.35,sehr geringe Qualität,0,sehr hoch,80.62412578,39.8892745666678
1381.8,31.04,geringe Qualität,0,sehr hoch,141.37111632,83.1986566714002
1529.07,28.52,mässige Qualität,0,sehr hoch,2149.37912274,183.017791316619
1331.53,32.56,geringe Qualität,0,sehr hoch,5354.2691778,421.233268320935
1873.75,32.1,geringe Qualität,0,sehr hoch,107.58191528,40.974907336532
1771.25,28.04,mässige Qualität,0,sehr hoch,134.50325674,90.989772767518
1657.57,32.05,geringe Qualität,0,sehr hoch,5084.02237208,895.14937904331
1558.57,29.34,geringe Qualität,0,hoch,2431.70883114,198.901044334809
1175.63,34.36,geringe Qualität,0,sehr hoch,91.9384447,67.4862844122548
1507.59,28.04,mässige Qualität,0,sehr hoch,9181.38645528,852.867235494983
1064.79,29.52,geringe Qualität,0,sehr hoch,1670.23738146,245.599981771176
1224.75,26.41,mässige Qualität,0,sehr hoch,71.1388644,80.6051086275407
1237.1,28.74,mässige Qualität,0,sehr hoch,1504.8392402,178.660930026455
1212.5,30.65,geringe Qualität,0,sehr hoch,142.0408763,62.7903189731732
