PET_KLASSE,NACHTBELAS,PET_MITTEL,T2M_MITTEL,SHAPE.AREA,SHAPE.LEN
maessige Belastung,nicht vorhanden,30.25,17.11,94.84826446,166.078451983888
schwache Belastung,nicht vorhanden,28.89,16.87,110.2828976,47.4377485271872
sehr starke Belastung,maessig,38.51,18.3,181.64998304,121.957102598176
maessige Belastung,schwach,34.15,17.64,748.58406742,145.945296809086
sehr starke Belastung,schwach,38.56,17.65,57.16375008,80.992965915995
sehr starke Belastung,maessig,37.85,18.16,113.85150528,63.6506572079727
sehr starke Belastung,maessig,40.23,18.49,29.86571388,25.1637430690931
starke Belastung,maessig,36.47,18.02,96.66908372,75.3713299004979
starke Belastung,maessig,36.4,18.23,34.74790056,60.4204911461639
sehr starke Belastung,schwach,37.79,17.79,79.31523628,109.31831039209
starke Belastung,schwach,36.4,17.56,27.76385012,26.2059563570427
sehr starke Belastung,hoch,39.19,19.26,1530.5583459,848.663112107988
starke Belastung,schwach,35.52,17.97,4673.8418392,609.036302012946
starke Belastung,maessig,36.66,18.3,26.93386,29.0869002206167
sehr starke Belastung,schwach,37.37,17.76,114.09020158,60.9755236204775
maessige Belastung,maessig,33.92,18.29,337.46607774,215.047358986858
starke Belastung,maessig,35.43,18.31,35.71894488,56.7430293206901
sehr starke Belastung,maessig,38.34,18.97,74.98616622,34.6719423185669
starke Belastung,maessig,35.62,18.23,1475.04201752,200.590259603046
maessige Belastung,nicht vorhanden,33.13,16.94,942.68308478,715.3951281759
starke Belastung,maessig,36.46,18.36,473.73342532,91.5973547068075
starke Belastung,maessig,36.72,18.37,485.4571412,108.621965311829
extreme Belastung,maessig,41.41,18.65,36.33731476,30.3103877891951
sehr starke Belastung,maessig,38.3,18.67,306.75565358,291.819604774171
sehr starke Belastung,hoch,39.93,19.41,3241.21777898,330.060828443549
sehr starke Belastung,maessig,39.91,18.67,640.6933336,250.837531537359
sehr starke Belastung,hoch,38.55,19.33,109.22786876,101.494209404174
sehr starke Belastung,hoch,37.26,19.2,57.27090448,123.998929738666
starke Belastung,maessig,36.64,18.14,1101.7853958,461.155036242619
maessige Belastung,maessig,33.83,18.08,553.8110543,225.204064144541
starke Belastung,hoch,36.66,19.03,93.2394637,46.7412370715214
starke Belastung,hoch,36.87,19.54,325.06896288,106.150463814601
maessige Belastung,maessig,33.91,18.25,11090.0839728,2214.41851105842
maessige Belastung,maessig,34.16,18.35,1175.8488101,542.114900928696
maessige Belastung,nicht vorhanden,31.51,17.32,566.81903232,289.528363042833
maessige Belastung,maessig,34.52,18.21,1019.67461194,323.644106258538
schwache Belastung,nicht vorhanden,28,17.46,324.3730428,311.609744475961
starke Belastung,schwach,35.37,17.65,205.77874332,129.338537860912
starke Belastung,schwach,35.49,17.77,20.4494337,18.0894182508589
keine Belastung,maessig,21.51,18.26,46.47987298,78.8189992666736
schwache Belastung,maessig,23.05,18.23,238.48730584,217.68505745976
maessige Belastung,maessig,29.09,18.12,33.58254474,48.0231233121988
maessige Belastung,maessig,29.56,18.86,48.41397132,32.1659137550779
maessige Belastung,schwach,32.75,17.89,123.08504462,72.3907527391411
maessige Belastung,schwach,33.85,17.96,132.66795762,85.6557147967883
schwache Belastung,maessig,28.1,18.09,136.2123546,189.267268657266
maessige Belastung,maessig,29.71,18.89,76.53473664,78.5234661589952
maessige Belastung,maessig,33.17,18.65,92.37341984,40.4541913792815
maessige Belastung,maessig,30.56,18.72,371.4916507,183.401549120364
maessige Belastung,maessig,31.77,18.12,116.73371158,92.4753400554287
maessige Belastung,maessig,34.38,18.59,767.19107448,126.243377941329
sehr starke Belastung,hoch,37.86,19.5,108.73684362,64.7829907155966
maessige Belastung,maessig,34.58,18.33,108.77702332,98.09947950617
sehr starke Belastung,maessig,37.41,18.99,392.4549106,153.157161319152
maessige Belastung,maessig,34.18,18.19,25.2443111,20.0987963447122
maessige Belastung,maessig,31.96,18.07,1174.50782518,207.740898352374
starke Belastung,maessig,35.39,18.37,58.9173514,89.0544277734106
starke Belastung,maessig,35.63,18.57,279.18385346,143.390822377861
starke Belastung,maessig,36.59,18.63,92.07416466,48.6715551108927
maessige Belastung,maessig,34.37,18.39,53.85892698,84.1414850903088
maessige Belastung,maessig,34.63,18.23,101.09940078,53.0371029162103
starke Belastung,maessig,35.11,18.18,533.77066548,218.225911303238
starke Belastung,maessig,35.16,18.27,207.04434086,308.238291885912
starke Belastung,maessig,36.25,18.9,413.5219824,417.437971305376
maessige Belastung,schwach,30.61,17.69,38.5682073,41.1633966526201
schwache Belastung,maessig,26.72,18.39,348.56865124,289.515286103228
maessige Belastung,maessig,33.82,18.08,1719.01802952,405.403628290128
maessige Belastung,nicht vorhanden,33.72,17.19,595.2377704,381.16718716837
maessige Belastung,nicht vorhanden,34.47,15.63,39.46365238,42.9519968754851
schwache Belastung,nicht vorhanden,28.13,17.3,179.17163826,108.289140726209
maessige Belastung,schwach,34.28,17.92,84.1683912,142.703930625844
maessige Belastung,maessig,32.44,18.45,39.1854611,27.8808824726705
maessige Belastung,schwach,32.77,17.6,196.98998376,110.580548254442
maessige Belastung,schwach,33.53,17.97,226.73105102,223.211085080365
starke Belastung,maessig,35.87,18.05,153.03149638,236.159247985998
maessige Belastung,maessig,30.28,18.06,3060.8186865,1719.79075975852
maessige Belastung,maessig,33.34,18.37,36.29362012,31.2360080465631
maessige Belastung,maessig,33.34,18.37,71.6345919,48.7215348439822
maessige Belastung,schwach,32.9,17.97,7992.77451358,695.141282384444
maessige Belastung,maessig,33.55,18.61,78.154616,82.1777303565378
maessige Belastung,maessig,34.21,18.21,92.6974446,47.3423302075747
maessige Belastung,schwach,33.11,17.51,393.58339504,99.7314403583911
maessige Belastung,maessig,34.37,18.23,6007.27938704,520.4426589202
maessige Belastung,maessig,33.52,18.81,218.83914248,107.01773085969
maessige Belastung,maessig,33.09,18.66,7847.78214004,513.159540605572
maessige Belastung,maessig,33.81,18.85,87.5307325,38.2167039252351
maessige Belastung,maessig,33.89,18.82,138.91965344,110.766717701052
maessige Belastung,nicht vorhanden,34.51,17.49,29.9464854,27.3252200862835
maessige Belastung,maessig,34.46,18.24,205.71161888,97.8154149307722
starke Belastung,maessig,35.04,18.05,998.9386274,285.008936394137
maessige Belastung,maessig,34.87,18.56,4816.95087914,669.665871622765
maessige Belastung,maessig,34.74,18.2,1885.08840106,330.178429311755
sehr starke Belastung,maessig,38.17,18.78,1307.70275908,446.370460594266
maessige Belastung,maessig,34.85,18.29,5375.33939972,450.788359236523
starke Belastung,maessig,35.78,18.31,196.449109,287.06575747662
maessige Belastung,maessig,30.56,18.57,36.35651222,30.1584291376981
starke Belastung,maessig,36.02,18.28,156.13063074,128.406730553661
starke Belastung,maessig,35.23,18.13,55.6268306,34.4663044881978
sehr starke Belastung,maessig,38.34,18.5,142.54293642,65.2717943842246
starke Belastung,maessig,35.35,18.15,133.43004724,61.6192022610053
maessige Belastung,maessig,32.87,18.13,265.3370614,147.344370584234
starke Belastung,maessig,35.33,18.21,2448.25791698,228.082101607676
starke Belastung,maessig,35.97,18.65,1089.31567082,250.037835993065
sehr starke Belastung,hoch,39.42,19.02,264.59888618,73.7389968555132
starke Belastung,maessig,35.4,18.26,3752.34147406,314.263239971046
sehr starke Belastung,maessig,38.96,18.89,875.87317606,346.89728273032
maessige Belastung,maessig,33.05,18.76,41.15241202,31.5852579893084
maessige Belastung,maessig,34.3,18.71,494.60928092,210.434157169548
sehr starke Belastung,maessig,39.23,18.84,61.39111558,33.6407672499893
starke Belastung,maessig,36.44,18.34,172.86424568,84.9081627075472
starke Belastung,maessig,35.35,18.37,72.42796042,62.7261251392814
starke Belastung,maessig,35.58,18.56,479.62794534,414.396361820059
sehr starke Belastung,maessig,39.38,18.9,665.27824276,491.486711893592
sehr starke Belastung,maessig,40.35,18.97,681.4279899,224.389635306728
sehr starke Belastung,maessig,38.25,18.59,32.19031162,47.0355290778275
starke Belastung,maessig,35.38,18.98,240.8266025,188.732965222221
sehr starke Belastung,maessig,38.18,18.28,46.2591144,30.0408042049759
starke Belastung,maessig,36.46,18.52,8864.08370164,943.606312989404
starke Belastung,maessig,36.53,18.57,128.47854324,60.4190064162805
maessige Belastung,maessig,30.9,18.15,39.5427054,27.9023575155695
sehr starke Belastung,maessig,38.86,18.61,591.69126208,549.531631232559
starke Belastung,maessig,35.76,18.47,105.91094502,53.8524627158444
starke Belastung,maessig,35.2,18.63,6031.52475594,468.147117301466
starke Belastung,maessig,36.05,18.5,46.68268552,100.703862128866
sehr starke Belastung,maessig,38.33,18.58,68.9334969,49.7735194478425
sehr starke Belastung,hoch,39.97,19.14,326.34665136,84.7422087821554
sehr starke Belastung,hoch,39.56,19.17,3154.66333772,484.926626451863
sehr starke Belastung,maessig,40.09,18.85,1270.92404508,1048.26045597174
sehr starke Belastung,maessig,38.49,18.71,937.4808756,864.51631442618
starke Belastung,hoch,36.78,19.1,677.41868884,399.005815371091
sehr starke Belastung,maessig,40.67,18.71,47.04030164,37.4215518596215
starke Belastung,maessig,35.93,18.4,262.27100306,105.47122662334
starke Belastung,maessig,35.58,18.69,81.6499193,42.1873417016883
starke Belastung,maessig,35.98,18.46,193.26113494,66.7184928636954
sehr starke Belastung,maessig,38.78,18.81,91.62162858,46.0561822001751
sehr starke Belastung,maessig,37.28,18.44,43.27297172,26.7282527301548
sehr starke Belastung,maessig,38.98,18.45,152.74491446,51.6163549239545
sehr starke Belastung,maessig,39.47,18.58,387.9966146,84.7806428737604
starke Belastung,maessig,36.92,18.32,72.4065284,84.3416552169626
sehr starke Belastung,maessig,37.61,18.51,92.53475298,53.9056981228385
sehr starke Belastung,maessig,39.36,18.66,2201.28562132,396.844715885616
starke Belastung,maessig,36.27,18.25,1417.11030808,204.144241361541
sehr starke Belastung,maessig,38.7,18.6,569.51424678,204.972974521031
sehr starke Belastung,maessig,40.52,18.77,1882.23760092,522.741144768862
starke Belastung,maessig,36.73,18.26,7040.51653822,958.603604560326
sehr starke Belastung,maessig,38.82,18.32,1490.61212542,492.973418029903
sehr starke Belastung,maessig,39.74,18.69,26.3675152,28.6410306621772
sehr starke Belastung,maessig,40.29,18.6,64.47890336,33.9566191919891
sehr starke Belastung,maessig,39.79,18.31,102.98729116,47.1782033149529
sehr starke Belastung,maessig,38.77,18.33,155.2985683,93.5246857965196
sehr starke Belastung,maessig,37.31,18.23,2302.87204148,251.84205524382
sehr starke Belastung,maessig,37.73,18.3,950.73704304,232.470202438386
sehr starke Belastung,maessig,39.93,18.38,206.05240588,83.8373660907672
sehr starke Belastung,maessig,38.92,18.33,118.61226868,72.942845888996
starke Belastung,maessig,36.69,18.24,1193.13579622,218.064109391409
sehr starke Belastung,maessig,40.63,18.7,167.88256304,66.7395290405142
extreme Belastung,maessig,41.46,18.76,34.30640578,33.9853539375783
starke Belastung,maessig,36.87,18.34,784.65193536,314.426229224184
sehr starke Belastung,hoch,39.04,19.1,68.69694738,46.1328893756971
sehr starke Belastung,maessig,38.58,18.51,1938.88846952,723.701830062204
sehr starke Belastung,maessig,38.16,18.54,1321.01523468,153.900767027299
maessige Belastung,schwach,32.85,17.88,1705.72414916,388.025083900168
sehr starke Belastung,hoch,39.74,19.4,4577.41179566,350.876704212425
sehr starke Belastung,hoch,40.61,19.02,260.06533,68.1752103698243
sehr starke Belastung,maessig,40.64,18.83,1424.71139644,354.118997401298
sehr starke Belastung,hoch,40.18,19.18,3794.95736248,684.368062494957
sehr starke Belastung,maessig,37.31,18.62,27.08670994,22.9013327039203
sehr starke Belastung,hoch,40.33,19.02,96.58486986,42.4508287062846
sehr starke Belastung,maessig,38.35,18.78,201.7327936,192.357151710039
extreme Belastung,maessig,41.54,18.98,214.3699948,59.4455203088507
extreme Belastung,hoch,41,19.05,35.64056412,24.7659545766595
sehr starke Belastung,maessig,39.64,18.73,208.86960452,61.7188853267166
sehr starke Belastung,hoch,40.87,19.02,427.40477608,179.550373689418
sehr starke Belastung,maessig,37.5,18.83,7076.86015032,441.572145957047
sehr starke Belastung,maessig,39.35,18.72,294.66700404,201.014994259559
extreme Belastung,maessig,42.04,18.9,28.71198758,36.875690146853
maessige Belastung,nicht vorhanden,31.66,16.96,402.45666124,373.004376281632
sehr starke Belastung,maessig,38.4,18.7,41.55234442,53.8073919859346
extreme Belastung,maessig,41.03,18.84,121.4655752,157.782992979643
sehr starke Belastung,maessig,39.61,18.77,330.03032648,200.410584906615
starke Belastung,maessig,36.66,18.6,658.39405108,345.360145315352
extreme Belastung,maessig,41.81,18.93,671.46546692,219.665472392939
extreme Belastung,hoch,41.95,19,33.289375,23.3046180119894
sehr starke Belastung,maessig,37.76,18.73,284.77617176,82.6410329366177
starke Belastung,maessig,36.63,18.69,3920.97787442,470.595059969118
starke Belastung,maessig,36.77,18.08,1449.6290452,368.672758715771
starke Belastung,maessig,36.97,18.58,3140.69971858,535.157983751655
sehr starke Belastung,maessig,39.67,18.97,442.35593722,122.570941270406
starke Belastung,maessig,36.95,18.62,87.1274438,78.015398784313
sehr starke Belastung,maessig,38.15,18.87,3594.16079822,281.375127572113
sehr starke Belastung,maessig,37.86,18.65,1232.85633648,181.869134516097
sehr starke Belastung,maessig,37.25,18.68,954.14756184,147.178229523317
starke Belastung,maessig,36.81,18.69,336.22702452,183.729024144104
sehr starke Belastung,maessig,40.3,18.76,1330.56772386,290.128643982051
starke Belastung,maessig,36.86,18.52,4689.27493146,334.440751760056
sehr starke Belastung,hoch,39.5,19.53,23062.29415646,918.392103539489
maessige Belastung,maessig,33.46,18.07,212.76777836,178.937144203507
maessige Belastung,nicht vorhanden,29.67,16.83,261.91661786,263.332819169668
maessige Belastung,maessig,34.04,18.56,522.27403818,137.99097407627
maessige Belastung,maessig,31.63,18.08,1240.15388924,334.949311938559
maessige Belastung,nicht vorhanden,34.22,17.41,734.29066422,191.109811096087
maessige Belastung,maessig,33.53,18.22,14425.55435582,1120.52524787758
maessige Belastung,nicht vorhanden,29.87,16.74,528.1010361,442.308019636161
starke Belastung,maessig,36.56,18.31,109.79606744,51.5723637841811
starke Belastung,maessig,36.53,18.92,236.85770902,132.534956663954
sehr starke Belastung,maessig,37.11,18.81,146.9189997,65.4849518623349
maessige Belastung,nicht vorhanden,32.78,17.39,405.00083036,318.058643659199
sehr starke Belastung,maessig,37.56,18.96,163.5938185,138.392801196409
starke Belastung,maessig,35.38,18.5,10862.17951258,1236.05236347422
sehr starke Belastung,hoch,38.97,19.76,225.1280307,59.1185604813055
sehr starke Belastung,hoch,37.78,19,227.83701652,191.129432928164
sehr starke Belastung,maessig,37.51,18.88,3838.72543024,864.030892448427
sehr starke Belastung,maessig,38.73,18.98,439.67938898,103.712740384239
sehr starke Belastung,maessig,37.51,18.88,186.00313746,184.570497840149
maessige Belastung,schwach,33.33,17.78,2290.5862276,351.619949289262
maessige Belastung,nicht vorhanden,33.91,17.37,503.43087866,410.008579501875
maessige Belastung,maessig,30.17,18.21,196.39437316,166.926301517737
starke Belastung,maessig,35.25,18.49,6195.12642874,615.691829875013
starke Belastung,maessig,35.63,18.17,442.57133328,99.401608509061
maessige Belastung,maessig,34.31,18.07,92.30573984,91.3940497563341
starke Belastung,maessig,36.13,18.39,57.28279216,43.6401248931956
maessige Belastung,nicht vorhanden,33.66,16.48,3553.42957532,1161.81065037526
starke Belastung,nicht vorhanden,35.31,17.09,162.60303142,49.051450349251
starke Belastung,schwach,36.59,17.7,331.22820806,90.7052596837978
sehr starke Belastung,hoch,38.05,19.21,350.9934714,92.6125519166858
starke Belastung,maessig,35.82,18.1,20829.84251278,1069.86237266722
sehr starke Belastung,hoch,38.46,19.09,41.3367505,45.2108863412018
starke Belastung,maessig,36.08,18.71,839.29669658,116.859237201814
starke Belastung,maessig,35.39,18.54,33.8919563,33.020034959941
sehr starke Belastung,maessig,40.21,18.95,56.472595,30.0516410882472
starke Belastung,maessig,36.18,18.87,556.01950124,161.48463150422
extreme Belastung,maessig,41.05,18.81,190.20230212,85.7196802747366
sehr starke Belastung,maessig,38.49,18.45,95.3325903,73.2807535459332
starke Belastung,maessig,35.84,18.08,19026.56125394,888.215976244097
maessige Belastung,nicht vorhanden,33.6,17.09,304.41896854,131.413631468
sehr starke Belastung,maessig,37.53,18.47,31.15249636,24.6620266460624
starke Belastung,nicht vorhanden,36.67,16.64,89.04761876,52.4743756075936
starke Belastung,schwach,36.76,17.81,1136.32922206,588.311868430614
starke Belastung,maessig,35.34,18.64,3849.09302886,668.857286425537
starke Belastung,schwach,35.16,17.85,1979.04705638,326.639932894507
maessige Belastung,schwach,34.46,17.58,45.9827689,28.5148461331496
sehr starke Belastung,maessig,39.61,18.69,73.92290894,41.2808558555593
sehr starke Belastung,maessig,39.44,18.67,155.04510952,69.6047239013333
sehr starke Belastung,maessig,37.06,18.04,265.4640659,289.522888562541
sehr starke Belastung,maessig,39.34,18.16,86.67010496,89.7340258143702
starke Belastung,schwach,35.44,17.76,166.1036936,88.2357953652189
sehr starke Belastung,maessig,40.05,18.13,1786.63419426,520.957482830654
starke Belastung,schwach,36.96,17.78,1813.02127418,1035.17987513139
maessige Belastung,schwach,34.39,17.88,171.0164356,100.15624228578
sehr starke Belastung,maessig,37.41,18.2,161.69970208,103.898962778678
