ARPS,ABC,FIRST_STAT,BFSNR,NBC,GEMEINDE,STAND,BCLAB,SHAPE.AREA,SHAPE.LEN
1,B,,261,1,Zürich,2019,Ueberbaut,11508.08578465,634.345925813403
1,B,,261,1,Zürich,2019,Ueberbaut,456.930506065,97.2312674671188
1,TR,,261,11,Zürich,2019,Technischer Rest,52646.4012285,935.841759404347
1,B,,261,1,Zürich,2019,Ueberbaut,6729.141861055,338.096292572923
1,B,,261,1,Zürich,2019,Ueberbaut,11704.7928787,452.820370598382
1,B,,261,1,Zürich,2019,Ueberbaut,49982.06198515,1145.50284321749
1,S,,261,2,Zürich,2019,Sofort baureif,260.190608815,66.7129001731828
1,B,,261,1,Zürich,2019,Ueberbaut,4357.2416719,272.415406166182
1,TR,,261,11,Zürich,2019,Technischer Rest,26760.3834795,752.725796386521
1,B,,261,1,Zürich,2019,Ueberbaut,16322.2612989,564.601423697975
1,B,,261,1,Zürich,2019,Ueberbaut,259399.58991994,3478.44915888858
1,B,,261,1,Zürich,2019,Ueberbaut,202851.68882118,2699.62324497895
1,5J,,261,3,Zürich,2019,Baureif in 5 Jahren,2303.98403828,217.249107313822
1,TR,,261,11,Zürich,2019,Technischer Rest,1777.898588445,364.704232656093
1,TR,,261,11,Zürich,2019,Technischer Rest,4771.292062,1062.22779757804
1,TR,,261,11,Zürich,2019,Technischer Rest,5165.3247065,347.250555046939
1,B,,261,1,Zürich,2019,Ueberbaut,4510.250859985,413.198933399849
1,S,,261,2,Zürich,2019,Sofort baureif,1200.271678175,139.979097204049
1,TR,,261,11,Zürich,2019,Technischer Rest,4010.6585469,256.182485672545
1,TR,,261,11,Zürich,2019,Technischer Rest,3330.778822455,544.081752697344
1,TR,,261,11,Zürich,2019,Technischer Rest,8073.627623285,593.814388259841
1,B,,261,1,Zürich,2019,Ueberbaut,55496.919123895,2265.33749763589
1,TR,,261,11,Zürich,2019,Technischer Rest,1807039.30955966,33150.9040229598
70,TR,,96,11,Regensdorf,2019,Technischer Rest,7495.0116675,478.419551272805
70,TR,,96,11,Regensdorf,2019,Technischer Rest,24425.70143138,2886.66002681803
70,TR,,96,11,Regensdorf,2019,Technischer Rest,77572.074236,1617.48927532442
1,TR,,261,11,Zürich,2019,Technischer Rest,15097.490454295,1330.98371568353
1,TR,,261,11,Zürich,2019,Technischer Rest,828786.50431237,8404.26681384138
25,TR,,13,11,Stallikon,2019,Technischer Rest,19789.632982765,796.094510958215
25,TR,,13,11,Stallikon,2019,Technischer Rest,415311.81364978,6217.39429196033
1,TR,,261,11,Zürich,2019,Technischer Rest,5187.3265425,516.76235131945
27,TR,,131,11,Adliswil,2019,Technischer Rest,36880.0014936,1092.07488544594
1,S,,261,2,Zürich,2019,Sofort baureif,663.79545691,130.674281142451
1,TR,,261,11,Zürich,2019,Technischer Rest,80171.9537667,2659.36426534767
1,TR,,261,11,Zürich,2019,Technischer Rest,6937.26904335,414.392465069553
1,B,,261,1,Zürich,2019,Ueberbaut,24853.600178275,899.99184591664
1,TR,,261,11,Zürich,2019,Technischer Rest,23299.1780645,963.168719538942
1,TR,,261,11,Zürich,2019,Technischer Rest,601789.808138205,14180.6433522289
25,TR,,13,11,Stallikon,2019,Technischer Rest,40569.69984187,2295.69843648539
1,TR,,261,11,Zürich,2019,Technischer Rest,17662.570557605,555.410676774576
1,S,,261,2,Zürich,2019,Sofort baureif,1163.49298777,150.599117843172
1,TR,,261,11,Zürich,2019,Technischer Rest,187290.025277065,2734.09075955711
1,B,,261,1,Zürich,2019,Ueberbaut,132767.15340746,2639.62303664438
1,TR,,261,11,Zürich,2019,Technischer Rest,9290.537131,471.936938212231
1,B,,261,1,Zürich,2019,Ueberbaut,13428.47989175,499.130060481096
1,B,,261,1,Zürich,2019,Ueberbaut,31796.89545299,766.90112061407
1,TR,,261,11,Zürich,2019,Technischer Rest,158809.3121645,2434.57049473219
1,TR,,261,11,Zürich,2019,Technischer Rest,50875.705409,1077.65243651161
1,B,,261,1,Zürich,2019,Ueberbaut,116528.17655903,1481.09664002656
1,B,,261,1,Zürich,2019,Ueberbaut,11035.83425113,469.756514654919
1,TR,,261,11,Zürich,2019,Technischer Rest,5310.3133418,333.408628308103
1,TR,,261,11,Zürich,2019,Technischer Rest,3678.96934258,490.376778278261
1,B,,261,1,Zürich,2019,Ueberbaut,32967.149702485,898.874090226337
1,B,,261,1,Zürich,2019,Ueberbaut,4189.444007645,348.58115482346
1,TR,,261,11,Zürich,2019,Technischer Rest,12792.1848768,509.164673103355
1,TR,,261,11,Zürich,2019,Technischer Rest,3956.027666,308.813883371875
1,B,,261,1,Zürich,2019,Ueberbaut,6394.08202046,616.113231739485
1,B,,261,1,Zürich,2019,Ueberbaut,97309.70131733,2754.97514422091
1,B,,261,1,Zürich,2019,Ueberbaut,11193.81132339,456.83663358549
1,S,,261,2,Zürich,2019,Sofort baureif,471.48879717,87.7588985328332
1,B,,261,1,Zürich,2019,Ueberbaut,5495.72686805,297.122234584348
1,B,,261,1,Zürich,2019,Ueberbaut,23366.727265965,705.938674348943
1,B,,261,1,Zürich,2019,Ueberbaut,2925.50218923,224.384726233575
1,TR,,261,11,Zürich,2019,Technischer Rest,6893.8864605,336.429919220938
1,B,,261,1,Zürich,2019,Ueberbaut,3606.04301355,251.201464593357
1,B,,261,1,Zürich,2019,Ueberbaut,1829.25159411,195.415955680822
1,B,,261,1,Zürich,2019,Ueberbaut,8876.987263975,403.543012483725
1,B,,261,1,Zürich,2019,Ueberbaut,1960.215974015,185.947743894562
1,TR,,261,11,Zürich,2019,Technischer Rest,14260.284309,513.962958665167
1,B,,261,1,Zürich,2019,Ueberbaut,2371.39424384,230.74366301679
1,B,,261,1,Zürich,2019,Ueberbaut,1475.0129475,197.712589223662
1,B,,261,1,Zürich,2019,Ueberbaut,3026.7111541,292.163504171964
1,B,,261,1,Zürich,2019,Ueberbaut,1047.401455985,148.915194841493
1,B,,261,1,Zürich,2019,Ueberbaut,8054.6450076,396.87957474059
1,B,,261,1,Zürich,2019,Ueberbaut,2034.34583396,187.282866225384
1,B,,261,1,Zürich,2019,Ueberbaut,1322.065792765,155.086660604646
1,B,,261,1,Zürich,2019,Ueberbaut,1358.911602535,164.272949599071
1,B,,261,1,Zürich,2019,Ueberbaut,2254.49097645,195.709865026863
1,B,,261,1,Zürich,2019,Ueberbaut,556.8287735,104.165786860594
1,B,,261,1,Zürich,2019,Ueberbaut,2062.93377511,213.84628052468
1,B,,261,1,Zürich,2019,Ueberbaut,1800.899995075,223.771516142936
1,B,,261,1,Zürich,2019,Ueberbaut,7581.48689839,370.150410434391
1,B,,261,1,Zürich,2019,Ueberbaut,3579.73429522,381.812656754101
1,B,,261,1,Zürich,2019,Ueberbaut,1663.66334132,303.041976047231
1,B,,261,1,Zürich,2019,Ueberbaut,23802.16977821,627.062098370434
1,TR,,261,11,Zürich,2019,Technischer Rest,112084.81428125,2388.39015317223
1,B,,261,1,Zürich,2019,Ueberbaut,2877.11040735,251.689784762501
1,B,,261,1,Zürich,2019,Ueberbaut,4783.220369395,283.726393482514
1,TR,,261,11,Zürich,2019,Technischer Rest,14316.9844595,505.04729613051
1,B,,261,1,Zürich,2019,Ueberbaut,1258.0181925,152.977583880069
1,B,,261,1,Zürich,2019,Ueberbaut,5887.80513661,335.735594084777
1,B,,261,1,Zürich,2019,Ueberbaut,2428.995510865,221.147672668047
1,B,,261,1,Zürich,2019,Ueberbaut,6045.1773379,373.057681257116
1,TR,,261,11,Zürich,2019,Technischer Rest,17864.32561783,693.039605212531
1,B,,261,1,Zürich,2019,Ueberbaut,11889.577557375,1014.71140401929
1,B,,261,1,Zürich,2019,Ueberbaut,94667.09140268,1653.44720878729
1,S,,261,2,Zürich,2019,Sofort baureif,1307.681492315,144.323254650849
1,B,,261,1,Zürich,2019,Ueberbaut,3084.362383625,284.821625183171
1,B,,261,1,Zürich,2019,Ueberbaut,5023.517999325,295.880739218845
1,B,,261,1,Zürich,2019,Ueberbaut,4632.24674775,273.321105993161
1,S,,261,2,Zürich,2019,Sofort baureif,663.80282936,138.422457036978
1,B,,261,1,Zürich,2019,Ueberbaut,3408.34512699,247.454328048217
1,S,,261,2,Zürich,2019,Sofort baureif,348.977468235,77.2193429623726
1,S,,261,2,Zürich,2019,Sofort baureif,653.440740315,105.314140747063
1,TR,,261,11,Zürich,2019,Technischer Rest,37610.4846445,789.521469193603
1,TR,,261,11,Zürich,2019,Technischer Rest,89992.28186608,1556.26457678913
1,S,,261,2,Zürich,2019,Sofort baureif,610.012262635,139.611040256924
1,S,,261,2,Zürich,2019,Sofort baureif,1635.722384985,225.639308184902
1,S,,261,2,Zürich,2019,Sofort baureif,599.148746965,103.393747082769
1,5J,,261,3,Zürich,2019,Baureif in 5 Jahren,650.589425055,208.347282147994
1,B,,261,1,Zürich,2019,Ueberbaut,70166.91575027,1988.13403447238
1,B,,261,1,Zürich,2019,Ueberbaut,2615.232101075,211.828405516828
1,5J,,261,3,Zürich,2019,Baureif in 5 Jahren,1585.880476635,438.495844460343
1,S,,261,2,Zürich,2019,Sofort baureif,4585.676948905,319.767282967069
1,5J,,261,3,Zürich,2019,Baureif in 5 Jahren,5089.18152886,423.02435000573
1,B,,261,1,Zürich,2019,Ueberbaut,8400.0134365,367.999663485455
1,B,,261,1,Zürich,2019,Ueberbaut,17411.22634188,583.429859532737
1,B,,261,1,Zürich,2019,Ueberbaut,106150.410917895,2085.81304604592
1,B,,261,1,Zürich,2019,Ueberbaut,51191.90139917,1664.21138947677
1,TR,,261,11,Zürich,2019,Technischer Rest,7214.7646913,357.810116957568
1,TR,,261,11,Zürich,2019,Technischer Rest,319963.276417345,3127.28129618988
59,TR,,97,11,Rümlang,2019,Technischer Rest,4194684.91098931,25309.7298113162
1,TR,,261,11,Zürich,2019,Technischer Rest,12709.038443765,1117.2971986625
1,TR,,261,11,Zürich,2019,Technischer Rest,18871.39346999,1467.81576240628
1,B,,261,1,Zürich,2019,Ueberbaut,2552.99142449,255.731097033928
1,5J,,261,3,Zürich,2019,Baureif in 5 Jahren,2781.73659562,440.288944795948
1,S,,261,2,Zürich,2019,Sofort baureif,510.83639535,97.5388519985258
1,S,,261,2,Zürich,2019,Sofort baureif,2759.06112051,230.999268059008
1,TR,,261,11,Zürich,2019,Technischer Rest,15465.41660337,1146.52329769695
1,B,,261,1,Zürich,2019,Ueberbaut,16845.22085784,811.813857632681
1,5J,,261,3,Zürich,2019,Baureif in 5 Jahren,1809.33189064,171.042989900368
1,B,,261,1,Zürich,2019,Ueberbaut,42837.58290012,1303.51191740599
1,B,,261,1,Zürich,2019,Ueberbaut,69530.926494255,1308.56991411492
1,B,,261,1,Zürich,2019,Ueberbaut,2211.78384432,207.738043835811
1,B,,261,1,Zürich,2019,Ueberbaut,71969.144485525,1452.68573695774
1,TR,,261,11,Zürich,2019,Technischer Rest,32705.0158244,1597.11125097461
1,B,,261,1,Zürich,2019,Ueberbaut,8030.1482665,400.790695180024
1,B,,261,1,Zürich,2019,Ueberbaut,7289.4975015,345.556262608643
1,TR,,261,11,Zürich,2019,Technischer Rest,20860.8475287,738.221685834827
1,B,,261,1,Zürich,2019,Ueberbaut,6291.4251802,332.102053745675
1,TR,,261,11,Zürich,2019,Technischer Rest,32049.7740125,906.436589863199
1,B,,261,1,Zürich,2019,Ueberbaut,4956.43082038,354.79145502841
1,TR,,261,11,Zürich,2019,Technischer Rest,7560.51501275,937.690085311858
1,B,,261,1,Zürich,2019,Ueberbaut,14418.1296144,870.070134419581
1,B,,261,1,Zürich,2019,Ueberbaut,10351.52498412,839.24356045513
1,TR,,261,11,Zürich,2019,Technischer Rest,15301.87156825,1618.62899896485
1,B,,261,1,Zürich,2019,Ueberbaut,20.79529972,19.9104568261013
1,B,,261,1,Zürich,2019,Ueberbaut,3890.29458873,293.976227855483
1,B,,261,1,Zürich,2019,Ueberbaut,26.48192655,27.6884349313323
1,B,,261,1,Zürich,2019,Ueberbaut,2480.19788598,202.765087631009
1,TR,,261,11,Zürich,2019,Technischer Rest,48750.41884813,1214.54259433614
1,B,,261,1,Zürich,2019,Ueberbaut,313.307985445,94.2276950563548
1,B,,261,1,Zürich,2019,Ueberbaut,2749.932317805,267.768737991797
1,B,,261,1,Zürich,2019,Ueberbaut,3356.837416,232.638362383479
1,B,,261,1,Zürich,2019,Ueberbaut,3831.46788227,244.870566359874
1,TR,,261,11,Zürich,2019,Technischer Rest,13691.9728157,698.722481199274
1,B,,261,1,Zürich,2019,Ueberbaut,1801.648862995,183.89151552966
1,B,,261,1,Zürich,2019,Ueberbaut,7765.949032045,383.991139141475
1,B,,261,1,Zürich,2019,Ueberbaut,4616.31051446,273.347112534745
1,B,,261,1,Zürich,2019,Ueberbaut,4737.175837595,309.122430370352
1,B,,261,1,Zürich,2019,Ueberbaut,5316.029979035,305.882289981692
1,B,,261,1,Zürich,2019,Ueberbaut,4278.3818995,262.713910580632
1,TR,,261,11,Zürich,2019,Technischer Rest,4977.057264,308.917767697847
1,B,,261,1,Zürich,2019,Ueberbaut,2378.751428855,244.57922650148
1,B,,261,1,Zürich,2019,Ueberbaut,3264.77570428,230.486811409607
1,B,,261,1,Zürich,2019,Ueberbaut,2409.90379944,232.932035257524
1,B,,261,1,Zürich,2019,Ueberbaut,3349.709397935,231.743723005939
1,B,,261,1,Zürich,2019,Ueberbaut,9783.96976839,404.040962042825
1,B,,261,1,Zürich,2019,Ueberbaut,12066.44956365,593.110973722598
1,5J,,261,3,Zürich,2019,Baureif in 5 Jahren,14496.814266515,1201.71740147492
1,B,,261,1,Zürich,2019,Ueberbaut,10.3576114,14.3946888121329
1,B,,261,1,Zürich,2019,Ueberbaut,797.803693815,112.064065540611
1,B,,261,1,Zürich,2019,Ueberbaut,1587.090168,160.425373349374
1,B,,261,1,Zürich,2019,Ueberbaut,3828.09091731,387.114467270524
1,B,,261,1,Zürich,2019,Ueberbaut,2541.582261,200.59577663182
1,B,,261,1,Zürich,2019,Ueberbaut,3134.13330115,229.495904978754
1,B,,261,1,Zürich,2019,Ueberbaut,12.5146132,14.3227042340403
1,B,,261,1,Zürich,2019,Ueberbaut,1647.9723605,308.270993006318
1,B,,261,1,Zürich,2019,Ueberbaut,4625.36379717,630.599348236801
1,B,,261,1,Zürich,2019,Ueberbaut,2228.7409507,272.026533100203
1,B,,261,1,Zürich,2019,Ueberbaut,871.91833319,163.740652940951
1,B,,261,1,Zürich,2019,Ueberbaut,11387.13295271,719.655871491053
1,B,,261,1,Zürich,2019,Ueberbaut,5308.491095275,363.179701444762
1,B,,261,1,Zürich,2019,Ueberbaut,40020.549058785,1020.53036663797
1,B,,261,1,Zürich,2019,Ueberbaut,995.9842695,127.029797670865
1,B,,261,1,Zürich,2019,Ueberbaut,17569.58141664,1813.70719394979
1,B,,261,1,Zürich,2019,Ueberbaut,8034.58739415,428.365726060681
1,TR,,261,11,Zürich,2019,Technischer Rest,10653.15005083,580.066561643655
1,B,,261,1,Zürich,2019,Ueberbaut,6834.8569627,390.351136525983
1,TR,,261,11,Zürich,2019,Technischer Rest,4461.38399325,578.46615768612
1,B,,261,1,Zürich,2019,Ueberbaut,127604.80467023,15384.8899481277
1,TR,,261,11,Zürich,2019,Technischer Rest,24397.89684026,929.394430226857
1,B,,261,1,Zürich,2019,Ueberbaut,555122.675244265,6139.94721156071
1,S,,261,2,Zürich,2019,Sofort baureif,236.65576255,120.50682960026
1,B,,261,1,Zürich,2019,Ueberbaut,1094.23417928,136.464187250856
1,B,,261,1,Zürich,2019,Ueberbaut,2400.11556566,258.622021630177
1,B,,261,1,Zürich,2019,Ueberbaut,3362.832593615,316.247174832228
1,TR,,261,11,Zürich,2019,Technischer Rest,5858.758667,314.396708877832
1,B,,261,1,Zürich,2019,Ueberbaut,15758.272988,557.242864667543
1,B,,261,1,Zürich,2019,Ueberbaut,11887.6948176,452.137652610387
1,B,,261,1,Zürich,2019,Ueberbaut,11303.76527695,503.894357217095
1,B,,261,1,Zürich,2019,Ueberbaut,1072.974535785,381.679733126122
1,B,,261,1,Zürich,2019,Ueberbaut,9461.884279715,460.733400527846
1,B,,261,1,Zürich,2019,Ueberbaut,2545.296392575,225.20444563444
1,B,,261,1,Zürich,2019,Ueberbaut,1172.44641368,170.444619683677
1,B,,261,1,Zürich,2019,Ueberbaut,2207.205262585,225.83222661118
1,B,,261,1,Zürich,2019,Ueberbaut,1950.2972185,180.455024462281
1,B,,261,1,Zürich,2019,Ueberbaut,139.10873414,47.1958502831888
1,B,,261,1,Zürich,2019,Ueberbaut,3317.72679254,332.766528546271
1,B,,261,1,Zürich,2019,Ueberbaut,1099.689911875,137.778537614262
1,B,,261,1,Zürich,2019,Ueberbaut,4651.9856723,275.429200563002
1,B,,261,1,Zürich,2019,Ueberbaut,1927.780146305,178.540629915463
1,B,,261,1,Zürich,2019,Ueberbaut,2713.921970995,229.379134882921
1,B,,261,1,Zürich,2019,Ueberbaut,12437.325631,467.219255580462
1,S,,261,2,Zürich,2019,Sofort baureif,271.877406905,69.0091056042934
1,B,,261,1,Zürich,2019,Ueberbaut,98809.73484239,2698.78970067323
1,B,,261,1,Zürich,2019,Ueberbaut,18537.538816475,1576.14602185006
1,B,,261,1,Zürich,2019,Ueberbaut,7934.315103275,374.173052444608
1,TR,,261,11,Zürich,2019,Technischer Rest,23644.24184082,1072.11755827523
1,B,,261,1,Zürich,2019,Ueberbaut,93981.288479965,2025.9698143029
1,B,,261,1,Zürich,2019,Ueberbaut,26692.23949049,1319.37800154191
1,B,,261,1,Zürich,2019,Ueberbaut,14943.33951915,580.387185719795
1,B,,261,1,Zürich,2019,Ueberbaut,742.2087275,140.905092625778
1,TR,,261,11,Zürich,2019,Technischer Rest,2307.21354692,204.874420524317
1,B,,261,1,Zürich,2019,Ueberbaut,1096.55679144,194.205012864676
1,B,,261,1,Zürich,2019,Ueberbaut,15003.299516365,572.938380804754
1,B,,261,1,Zürich,2019,Ueberbaut,43281.704112805,1392.88051524271
1,B,,261,1,Zürich,2019,Ueberbaut,127433.272776235,2598.62328754174
1,TR,,261,11,Zürich,2019,Technischer Rest,41280.1062579,1062.97145089368
1,B,,261,1,Zürich,2019,Ueberbaut,44333.242871685,913.840865703566
1,B,,261,1,Zürich,2019,Ueberbaut,368686.549996265,4936.42715164036
1,B,,261,1,Zürich,2019,Ueberbaut,4386.362700335,308.739782295172
1,TR,,261,11,Zürich,2019,Technischer Rest,45292.022185325,980.312108622066
1,B,,261,1,Zürich,2019,Ueberbaut,10915.479898985,443.961461807378
1,TR,,261,11,Zürich,2019,Technischer Rest,15143.1984113,567.733106345809
1,B,,261,1,Zürich,2019,Ueberbaut,16562.71370901,558.209252507474
1,TR,,261,11,Zürich,2019,Technischer Rest,8693.0234595,405.211497327115
1,B,,261,1,Zürich,2019,Ueberbaut,18633.37891176,643.45532226413
1,TR,,261,11,Zürich,2019,Technischer Rest,77557.20130989,3702.51518178626
1,B,,261,1,Zürich,2019,Ueberbaut,2862.35234013,263.495281284059
1,B,,261,1,Zürich,2019,Ueberbaut,407.11245655,88.4534560886509
1,B,,261,1,Zürich,2019,Ueberbaut,32327.683419345,1187.70370222219
1,B,,261,1,Zürich,2019,Ueberbaut,958.65179765,125.111694906219
1,B,,261,1,Zürich,2019,Ueberbaut,716604.198992735,10510.5779433622
1,B,,261,1,Zürich,2019,Ueberbaut,4032.932880635,261.879619107427
1,B,,261,1,Zürich,2019,Ueberbaut,3968.36962323,309.545490042601
1,B,,261,1,Zürich,2019,Ueberbaut,946.726464365,138.714642326503
1,B,,261,1,Zürich,2019,Ueberbaut,2984.25897576,249.941304305775
1,B,,261,1,Zürich,2019,Ueberbaut,1172.830938885,186.351183812333
1,B,,261,1,Zürich,2019,Ueberbaut,687.754926185,121.612060729607
1,B,,261,1,Zürich,2019,Ueberbaut,1065.05747621,149.782390686082
1,B,,261,1,Zürich,2019,Ueberbaut,693.911405715,122.921707348853
1,B,,261,1,Zürich,2019,Ueberbaut,1016.342835065,198.469979539805
1,B,,261,1,Zürich,2019,Ueberbaut,3373.96651007,239.264761522657
1,B,,261,1,Zürich,2019,Ueberbaut,9207.697739855,413.644937568867
1,B,,261,1,Zürich,2019,Ueberbaut,1334.80699333,169.674698776174
1,B,,261,1,Zürich,2019,Ueberbaut,222.808399105,79.174764310285
1,B,,261,1,Zürich,2019,Ueberbaut,40646.64092175,1365.04606659878
1,B,,261,1,Zürich,2019,Ueberbaut,7510.444122,381.573799695132
1,B,,261,1,Zürich,2019,Ueberbaut,7201.61411385,454.023160815729
1,TR,,261,11,Zürich,2019,Technischer Rest,2754.137544065,242.215120756302
1,B,,261,1,Zürich,2019,Ueberbaut,4679.0107085,316.735923037421
1,B,,261,1,Zürich,2019,Ueberbaut,30649.29887359,1114.69331054013
1,TR,,261,11,Zürich,2019,Technischer Rest,472.171052895,184.793987841904
1,TR,,261,11,Zürich,2019,Technischer Rest,8281.35870235,494.784785258444
1,B,,261,1,Zürich,2019,Ueberbaut,5052.8882292,436.963232023627
1,B,,261,1,Zürich,2019,Ueberbaut,14404.411156305,513.183596666587
1,B,,261,1,Zürich,2019,Ueberbaut,28324.32039367,1110.06073710676
1,B,,261,1,Zürich,2019,Ueberbaut,394686.799303195,8104.20284358581
1,S,,261,2,Zürich,2019,Sofort baureif,663.33875261,115.250683291941
1,B,,261,1,Zürich,2019,Ueberbaut,11842.267522735,518.409287088727
1,B,,261,1,Zürich,2019,Ueberbaut,13858.41741626,562.401458370892
1,B,,261,1,Zürich,2019,Ueberbaut,4634.243481835,307.676203773475
1,B,,261,1,Zürich,2019,Ueberbaut,3807.400828435,452.974063574043
1,B,,261,1,Zürich,2019,Ueberbaut,1932.972517295,183.57675559791
1,B,,261,1,Zürich,2019,Ueberbaut,8590.874370615,428.456047836758
1,B,,261,1,Zürich,2019,Ueberbaut,9567.789758305,471.016238465021
1,B,,261,1,Zürich,2019,Ueberbaut,9279.5263595,480.311447828799
1,B,,261,1,Zürich,2019,Ueberbaut,17752.02346785,976.988312070816
1,S,,261,2,Zürich,2019,Sofort baureif,463.537839025,88.1716760842501
1,B,,261,1,Zürich,2019,Ueberbaut,13338.22529815,806.597501714921
1,B,,261,1,Zürich,2019,Ueberbaut,13041.384997405,576.863381977557
1,B,,261,1,Zürich,2019,Ueberbaut,13256.03452187,581.60482716995
1,B,,261,1,Zürich,2019,Ueberbaut,14223.176923,506.295881882806
1,B,,261,1,Zürich,2019,Ueberbaut,3760.78673399,250.123616535741
1,B,,261,1,Zürich,2019,Ueberbaut,38162.3423393,1002.57889788731
1,B,,261,1,Zürich,2019,Ueberbaut,610.74447895,101.575438130027
1,B,,261,1,Zürich,2019,Ueberbaut,61921.17125701,2004.2778464096
1,TR,,261,11,Zürich,2019,Technischer Rest,73705.82744921,1612.12937877597
1,B,,261,1,Zürich,2019,Ueberbaut,13198.717797435,1022.04182079575
1,B,,261,1,Zürich,2019,Ueberbaut,703.049118625,104.763120894635
1,TR,,261,11,Zürich,2019,Technischer Rest,15591.2069242,1562.75992580238
1,B,,261,1,Zürich,2019,Ueberbaut,41246.41554,1142.32950326231
1,TR,,261,11,Zürich,2019,Technischer Rest,4415.7567607,343.052030603238
1,B,,261,1,Zürich,2019,Ueberbaut,928.90035325,126.308565704042
1,B,,261,1,Zürich,2019,Ueberbaut,2630.845481295,226.47991861447
1,B,,261,1,Zürich,2019,Ueberbaut,2788.636048115,518.666385921393
1,B,,261,1,Zürich,2019,Ueberbaut,6492.271094505,394.769610799776
1,S,,261,2,Zürich,2019,Sofort baureif,5404.4696145,366.203779410808
1,S,,261,2,Zürich,2019,Sofort baureif,622.04890028,112.040523749119
1,TR,,261,11,Zürich,2019,Technischer Rest,3791.539804515,328.314993867688
1,B,,261,1,Zürich,2019,Ueberbaut,5963.7532275,368.830957750105
1,B,,261,1,Zürich,2019,Ueberbaut,32852.31685417,854.001589701025
1,B,,261,1,Zürich,2019,Ueberbaut,20173.067523655,967.669034739942
1,TR,,261,11,Zürich,2019,Technischer Rest,70835.325713705,1578.5023041672
1,B,,261,1,Zürich,2019,Ueberbaut,48039.812916235,1024.49136122949
1,S,,261,2,Zürich,2019,Sofort baureif,7273.796654835,465.71694961674
1,B,,261,1,Zürich,2019,Ueberbaut,54245.55561744,1869.51864373532
